frame,t,x_robot,y_robot,z_robot,x,y,z,x_filtered,y_filtered,z_filtered
28297,23710,2.97737222222222,2.27009222222222,0.727623555555555,0.0642527362637362,0.0422986872841444,-0.0323424294348509,-0.07872306122449,0.0190285714285714,0.0246675102040816
28298,23712.5,2.98020833333333,2.27255333333333,0.726408833333333,0.0670634299450549,0.042166786577708,-0.0338506706534537,-0.0883898979591839,0.0168357142857143,0.0278253163265306
28299,23715,2.98276636363636,2.27482,0.725303363636364,0.0665543367009751,0.0419736196821957,-0.033396095214879,-0.0943828169014087,0.0154335211267605,0.0298208873239436
28300,23717.5,2.98490727272727,2.276795,0.724361772727273,0.0610655630687974,0.0416885535030697,-0.0299972947905381,-0.0948648591549298,0.0152173239436619,0.0300731056338028
28301,23720,2.98704818181818,2.27877,0.723420181818182,0.0555767894366197,0.0414034873239437,-0.0265984943661972,-0.0953469014084509,0.0150011267605633,0.0303253239436619
28302,23722.5,2.98918909090909,2.280745,0.722478590909091,0.050088015804442,0.0411184211448176,-0.0231996939418563,-0.095828943661972,0.0147849295774647,0.0305775422535211
28303,23725,2.99133,2.28272,0.721537,0.0445992421722643,0.0408333549656916,-0.0198008935175153,-0.0963109859154931,0.0145687323943661,0.0308297605633803
28304,23727.5,2.99340222222222,2.28495333333333,0.720515055555556,0.0391104685400867,0.0405482887865655,-0.0164020930931744,-0.0967930281690142,0.0143525352112675,0.0310819788732394
28305,23730,2.99547444444444,2.28718666666667,0.719493111111111,0.033621694907909,0.0402632226074395,-0.0130032926688335,-0.0972750704225353,0.0141363380281689,0.0313341971830986
28306,23732.5,2.99754666666667,2.28942,0.718471166666667,0.0281329212757313,0.0399781564283135,-0.0096044922444926,-0.0977571126760564,0.0139201408450703,0.0315864154929577
28307,23735,2.999379,2.291511,0.7174789,0.0226441476435536,0.0396930902491874,-0.00620569182015168,-0.0982391549295775,0.0137039436619717,0.0318386338028169
28308,23737.5,3.0008515,2.2933885,0.71653115,0.0171553740113759,0.0394080240700614,-0.00280689139581076,-0.0987211971830987,0.0134877464788731,0.032090852112676
28309,23740,3.002324,2.295266,0.7155834,0.0116666003791982,0.0391229578909354,0.000591909028530152,-0.0992032394366198,0.0132715492957745,0.0323430704225352
28310,23742.5,3.0037965,2.2971435,0.71463565,0.00617782674702057,0.0388378917118093,0.00399070945287107,-0.0996852816901409,0.0130553521126759,0.0325952887323943
28311,23745,3.00503727272727,2.29893818181818,0.713670545454545,0.000689053114842894,0.0385528255326833,0.00738950987721199,-0.100167323943662,0.0128391549295773,0.0328475070422535
28312,23747.5,3.00593045454545,2.30060863636364,0.712679409090909,-0.00479972051733479,0.0382677593535572,0.0107883103015529,-0.100649366197183,0.0126229577464787,0.0330997253521127
28313,23750,3.00682363636364,2.30227909090909,0.711688272727273,-0.0102884941495125,0.0379826931744312,0.0141871107258938,-0.101131408450704,0.0124067605633801,0.0333519436619718
28314,23752.5,3.00771681818182,2.30394954545455,0.710697136363636,-0.0157772677816902,0.0376976269953052,0.0175859111502347,-0.101613450704225,0.0121905633802815,0.033604161971831
28315,23755,3.00861,2.30562,0.709706,-0.0212660414138678,0.0374125608161791,0.0209847115745757,-0.102095492957746,0.0119743661971829,0.0338563802816901
28316,23757.5,3.00909055555556,2.30760333333333,0.708427388888889,-0.0267548150460455,0.0371274946370531,0.0243835119989166,-0.102577535211268,0.0117581690140843,0.0341085985915493
28317,23760,3.00957111111111,2.30958666666667,0.707148777777778,-0.0322435886782232,0.036842428457927,0.0277823124232575,-0.103059577464789,0.0115419718309857,0.0343608169014084
28318,23762.5,3.01005166666667,2.31157,0.705870166666667,-0.0377323623104009,0.036557362278801,0.0311811128475984,-0.10354161971831,0.0113257746478871,0.0346130352112676
28319,23765,3.01027181818182,2.31340909090909,0.704681818181818,-0.0432211359425786,0.036272296099675,0.0345799132719393,-0.104023661971831,0.0111095774647885,0.0348652535211268
28320,23767.5,3.01010136363636,2.31503181818182,0.703628863636364,-0.0487099095747562,0.0359872299205489,0.0379787136962802,-0.104505704225352,0.0108933802816899,0.0351174718309859
28321,23770,3.00993090909091,2.31665454545455,0.702575909090909,-0.0541986832069339,0.0357021637414229,0.0413775141206212,-0.104987746478873,0.0106771830985913,0.0353696901408451
28322,23772.5,3.00976045454545,2.31827727272727,0.701522954545455,-0.0596874568391116,0.0354170975622969,0.0447763145449621,-0.105469788732394,0.0104609859154927,0.0356219084507042
28323,23775,3.00959,2.3199,0.70047,-0.0651762304712893,0.0351320313831708,0.048175114969303,-0.105951830985915,0.0102447887323941,0.0358741267605634
28324,23777.5,3.0089325,2.3216825,0.699404,-0.070665004103467,0.0348469652040448,0.0515739153936439,-0.106433873239436,0.0100285915492955,0.0361263450704225
28325,23780,3.008275,2.323465,0.698338,-0.0761537777356446,0.0345618990249187,0.0549727158179848,-0.106915915492958,0.00981239436619692,0.0363785633802817
28326,23782.5,3.0076175,2.3252475,0.697272,-0.0816425513678223,0.0342768328457927,0.0583715162423258,-0.107397957746479,0.00959619718309832,0.0366307816901408
28327,23785,3.00696,2.32703,0.696206,-0.087131325,0.0339917666666667,0.0617703166666667,-0.10788,0.00937999999999972,0.036883
28328,23787.5,3.005805,2.3287625,0.69528875,-0.08709924375,0.03767521875,0.06908245,-0.105495,0.0120824999999999,0.0425875
28329,23790,3.00465,2.330495,0.6943715,-0.0870671625,0.0413586708333333,0.0763945833333333,-0.10311,0.014785,0.048292
28330,23792.5,3.003495,2.3322275,0.69345425,-0.08703508125,0.0450421229166667,0.0837067166666667,-0.100725,0.0174875000000002,0.0539965
28331,23795,3.00234,2.33396,0.692537,-0.087003,0.048725575,0.09101885,-0.0983399999999999,0.0201900000000004,0.059701
28332,23797.5,3.00077,2.3356125,0.691805,-0.08732315,0.0511440625,0.091097825,-0.0962474999999999,0.0223075000000003,0.06396125
28333,23800,2.9992,2.337265,0.691073,-0.0876433,0.05356255,0.0911768,-0.094155,0.0244250000000001,0.0682215
28334,23802.5,2.99763,2.3389175,0.690341,-0.08796345,0.0559810375,0.091255775,-0.0920625,0.0265425,0.07248175
28335,23805,2.99606,2.34057,0.689609,-0.0882836,0.058399525,0.09133475,-0.0899700000000001,0.0286599999999999,0.076742
28336,23807.5,2.994165,2.3421275,0.68908475,-0.072406890625,0.061966009375,0.09632565625,-0.0829800000000001,0.0327599999999999,0.081763
28337,23810,2.99227,2.343685,0.6885605,-0.05653018125,0.06553249375,0.1013165625,-0.07599,0.0368599999999999,0.086784
28338,23812.5,2.990375,2.3452425,0.68803625,-0.040653471875,0.069098978125,0.10630746875,-0.069,0.0409599999999999,0.091805
28339,23815,2.98848,2.3468,0.687512,-0.0247767625,0.0726654625,0.111298375,-0.0620099999999999,0.0450599999999999,0.096826
28340,23817.5,2.9864925,2.3485275,0.68768275,-0.0125593130514706,0.0755278086397059,0.107629882720588,-0.0523124999999999,0.049175,0.09874975
28341,23820,2.984505,2.350255,0.6878535,-0.000341863602941177,0.0783901547794118,0.103961390441176,-0.0426149999999998,0.0532900000000001,0.1006735
28342,23822.5,2.9825175,2.3519825,0.68802425,0.0118755858455882,0.0812525009191176,0.100292898161765,-0.0329174999999998,0.0574050000000002,0.10259725
28343,23825,2.98053,2.35371,0.688195,0.0240930352941176,0.0841148470588235,0.0966244058823529,-0.0232199999999998,0.0615200000000002,0.104521
28344,23827.5,2.97889944444444,2.35574611111111,0.688800833333333,0.0298940647058824,0.0848420529411765,0.0930797441176471,-0.0157838888888888,0.0647061111111113,0.105574055555556
28345,23830,2.97726888888889,2.35778222222222,0.689406666666667,0.0356950941176471,0.0855692588235294,0.0895350823529412,-0.00834777777777784,0.0678922222222223,0.106627111111111
28346,23832.5,2.97563833333333,2.35981833333333,0.6900125,0.0414961235294118,0.0862964647058824,0.0859904205882353,-0.000911666666666865,0.0710783333333333,0.107680166666667
